강우사상번호,연도,월,일,시간,유입량_Qt,유입량_Qt_1_P,유입량_Qt_2_P,유입량_Qt_3_P,유입량_Qt_4_P,유입량_Qt_5_P,유역평균강수량_1h,강수량_지점1_1h,강수량_지점2_1h,강수량_지점3_1h,강수량_지점4_1h,수위_지점1_1h,수위_지점2_1h,유역평균강수량_2h,강수량_지점1_2h,강수량_지점2_2h,강수량_지점3_2h,강수량_지점4_2h,수위_지점1_2h,수위_지점2_2h,유역평균강수량_3h,강수량_지점1_3h,강수량_지점2_3h,강수량_지점3_3h,강수량_지점4_3h,수위_지점1_3h,수위_지점2_3h,유역평균강수량_4h,강수량_지점1_4h,강수량_지점2_4h,강수량_지점3_4h,강수량_지점4_4h,수위_지점1_4h,수위_지점2_4h,유역평균강수량_5h,강수량_지점1_5h,강수량_지점2_5h,강수량_지점3_5h,강수량_지점4_5h,수위_지점1_5h,수위_지점2_5h,유역평균강수량_6h,강수량_지점1_6h,강수량_지점2_6h,강수량_지점3_6h,강수량_지점4_6h,수위_지점1_6h,수위_지점2_6h
41,2011,7,10,15,2111.306003,2138.185208,2180.440741,2237.79309,2311.003551,2401.093626,99.1352,99,49,61,50,5.46,137.375,93.9195,99,47,63,50,5.46,137.4916667,93.9195,99,44,63,49,5.46,137.525,84.4574,99,44,74,49,5.46,136.8357143,75.7943,99,44,74,49,5.46,137.016,74.1836,99,45,61,49,5.46,137.205
41,2011,7,10,16,2100.34284,2111.306003,2138.185208,2180.440741,2237.79309,2311.003551,93.9195,91,47,63,49,5.39,137.41875,84.4574,91,47,63,49,5.39,137.525,84.4574,91,44,63,49,5.39,137.55,80.4924,92,44,78,51,5.39,136.9214286,76.9617,92,44,78,51,5.39,137.092,74.9069,92,44,59,51,5.39,137.27
41,2011,7,10,17,2105.835435,2100.34284,2111.306003,2138.185208,2180.440741,2237.79309,84.4574,86,47,63,49,5.32,137.45625,80.4924,87,47,63,49,5.32,137.55,80.4924,87,44,64,49,5.32,137.5666667,81.1821,91,44,80,56,5.32,137.0035714,80.5086,91,44,80,56,5.32,137.164,76.7022,91,44,64,55,5.32,137.325
41,2011,7,10,18,2127.426692,2105.835435,2100.34284,2111.306003,2138.185208,2180.440741,80.4924,84,52,63,49,5.27,137.4875,81.1821,89,52,64,49,5.27,137.5666667,81.1821,89,49,65,51,5.27,137.5833333,84.4167,90,49,84,60,5.27,137.0785714,84.3996,90,49,84,60,5.27,137.228,79.7569,90,49,70,58,5.27,137.375
41,2011,7,10,19,2161.172274,2127.426692,2105.835435,2100.34284,2111.306003,2138.185208,81.1821,85,55,65,51,5.22,137.51875,84.4167,90,55,65,51,5.22,137.5833333,84.4167,90,52,65,56,5.22,137.5916667,88.4997,91,52,89,65,5.22,137.1464286,88.4409,91,52,89,65,5.22,137.284,83.2121,91,52,71,61,5.22,137.42
41,2011,7,10,20,2202.231032,2161.172274,2127.426692,2105.835435,2100.34284,2111.306003,84.4167,89,60,68,56,5.2,137.54375,88.4997,91,60,65,56,5.2,137.5916667,88.4997,91,57,70,59,5.2,137.6083333,93.9858,93,57,94,70,5.2,137.2142857,93.8899,93,57,94,70,5.2,137.34,88.5551,93,57,70,64,5.2,137.455
41,2011,7,10,21,2245.798521,2202.231032,2161.172274,2127.426692,2105.835435,2100.34284,88.4997,90,62,71,59,5.21,137.56875,93.9858,93,60,70,59,5.21,137.6083333,93.9858,93,59,75,64,5.21,137.6166667,96.1902,94,59,96,69,5.21,137.275,95.3118,94,59,96,69,5.21,137.388,90.7057,94,59,53,64,5.21,137.49
41,2011,7,10,22,2287.217107,2245.798521,2202.231032,2161.172274,2127.426692,2105.835435,93.9858,91,61,71,64,5.25,137.5875,96.1902,94,60,75,64,5.25,137.6166667,96.1902,94,60,78,67,5.25,137.625,96.3284,94,60,96,66,5.25,137.3285714,94.3866,94,60,96,66,5.25,137.432,90.8692,94,60,41,64,5.25,137.52
41,2011,7,10,23,2321.86586,2287.217107,2245.798521,2202.231032,2161.172274,2127.426692,96.1902,93,60,75,67,5.31,137.60625,96.3284,94,60,78,67,5.31,137.625,96.3284,94,60,73,66,5.31,137.6333333,95.5459,94,60,96,64,5.31,137.3785714,92.6767,94,60,96,64,5.31,137.472,90.6145,94,60,41,59,5.31,137.55
41,2011,7,10,24,2345.838736,2321.86586,2287.217107,2245.798521,2202.231032,2161.172274,96.3284,94,60,82,66,5.38,137.61875,95.5459,94,60,73,66,5.38,137.6333333,95.5459,94,60,53,64,5.38,137.6416667,94.4283,94,60,96,64,5.38,137.4214286,91.8233,94,60,96,64,5.38,137.504,90.0836,94,60,41,51,5.38,137.575
41,2011,7,11,1,2358.08923,2345.838736,2321.86586,2287.217107,2245.798521,2202.231032,95.5459,93,60,81,64,5.43,137.63125,94.4283,93,60,53,64,5.43,137.6416667,94.4283,93,60,41,64,5.43,137.65,92.8011,93,60,96,59,5.43,137.4607143,91.3199,93,60,96,59,5.43,137.532,88.9542,93,60,41,47,5.43,137.595
41,2011,7,11,2,2358.285722,2358.08923,2345.838736,2321.86586,2287.217107,2245.798521,94.4283,93,60,73,64,5.43,137.6375,92.8011,93,60,41,64,5.43,137.65,92.8011,93,60,41,59,5.43,137.6583333,91.9818,93,60,96,51,5.43,137.4964286,91.1938,93,60,96,51,5.43,137.556,88.3417,93,60,41,34,5.43,137.61
41,2011,7,11,3,2346.537031,2358.285722,2358.08923,2345.838736,2321.86586,2287.217107,92.8011,92,61,53,59,5.41,137.64375,91.9818,92,61,41,59,5.41,137.6583333,91.9818,92,59,41,51,5.41,137.675,91.6406,93,59,96,47,5.41,137.5285714,91.3849,93,59,96,47,5.41,137.584,85.2313,93,61,41,33,5.41,137.625
41,2011,7,11,4,2324.713714,2346.537031,2358.285722,2358.08923,2345.838736,2321.86586,91.9818,90,61,41,51,5.4,137.65625,91.6406,91,61,41,51,5.4,137.675,91.6406,91,59,41,47,5.4,137.6916667,91.8685,91,59,97,34,5.4,137.5571429,91.7441,91,59,97,34,5.4,137.608,79.3948,91,59,42,33,5.4,137.64
41,2011,7,11,5,2295.126766,2324.713714,2346.537031,2358.285722,2358.08923,2345.838736,91.6406,90,61,41,47,5.37,137.66875,91.8685,91,61,41,47,5.37,137.6916667,91.8685,91,59,41,34,5.37,137.7083333,92.2221,92,59,96,34,5.37,137.5821429,91.8968,92,59,96,34,5.37,137.628,75.4618,92,59,42,34,5.37,137.655
41,2011,7,11,6,2259.858401,2295.126766,2324.713714,2346.537031,2358.285722,2358.08923,91.8685,91,61,41,34,5.34,137.68125,92.2221,92,61,41,34,5.34,137.7083333,92.2221,92,59,42,33,5.34,137.725,92.4902,92,59,93,34,5.34,137.6071429,91.6629,92,59,93,34,5.34,137.644,71.9043,92,59,42,34,5.34,137.665
41,2011,7,11,7,2220.075701,2259.858401,2295.126766,2324.713714,2346.537031,2358.285722,92.2221,91,62,41,33,5.31,137.69375,92.4902,92,62,42,33,5.31,137.725,92.4902,92,56,42,34,5.31,137.7416667,92.6336,93,56,87,34,5.31,137.6285714,90.8489,93,56,87,34,5.31,137.66,68.7471,93,60,42,34,5.31,137.675
41,2011,7,11,8,2176.716967,2220.075701,2259.858401,2295.126766,2324.713714,2346.537031,92.4902,92,62,42,34,5.27,137.70625,92.6336,93,62,42,34,5.27,137.7416667,92.6336,93,43,42,34,5.27,137.75,92.808,94,43,87,35,5.27,137.6464286,90.9076,94,43,87,35,5.27,137.672,62.302,94,56,43,35,5.27,137.685
41,2011,7,11,9,2130.551238,2176.716967,2220.075701,2259.858401,2295.126766,2324.713714,92.6336,92,62,42,34,5.22,137.71875,92.808,94,62,42,34,5.22,137.75,92.808,94,36,42,34,5.22,137.7583333,92.0921,95,36,87,35,5.22,137.6607143,88.0485,95,36,87,35,5.22,137.684,57.8636,95,43,43,35,5.22,137.695
41,2011,7,11,10,2081.670504,2130.551238,2176.716967,2220.075701,2259.858401,2295.126766,92.808,92,62,42,34,5.19,137.73125,92.0921,94,60,42,34,5.19,137.7583333,92.0921,94,28,43,35,5.19,137.7666667,91.8992,95,28,83,35,5.19,137.675,82.2776,95,28,83,35,5.19,137.692,47.7939,95,36,43,35,5.19,137.705
41,2011,7,11,11,2029.997494,2081.670504,2130.551238,2176.716967,2220.075701,2259.858401,92.0921,85,60,42,35,5.14,137.74375,91.8992,87,60,43,35,5.14,137.7666667,91.8992,87,26,43,35,5.14,137.775,88.6206,88,26,75,35,5.14,137.6857143,78.0139,88,26,75,35,5.14,137.7,39.3762,88,28,43,35,5.14,137.715
41,2011,7,11,12,1975.454936,2029.997494,2081.670504,2130.551238,2176.716967,2220.075701,91.8992,85,60,43,35,5.09,137.75625,88.6206,87,60,43,35,5.09,137.775,88.6206,87,26,43,35,5.09,137.7833333,82.396,87,26,55,35,5.09,137.6964286,74.1594,87,26,55,35,5.09,137.708,35.492,87,26,43,35,5.09,137.725
41,2011,7,11,13,1918.54507,1975.454936,2029.997494,2081.670504,2130.551238,2176.716967,88.6206,80,60,43,35,5.04,137.7625,82.396,81,60,43,35,5.04,137.7833333,82.396,81,26,43,35,5.04,137.7916667,78.0756,81,26,43,35,5.04,137.7035714,70.6241,81,26,43,35,5.04,137.716,34.79,81,26,43,35,5.04,137.735
41,2011,7,11,14,1862.088182,1918.54507,1975.454936,2029.997494,2081.670504,2130.551238,82.396,73,60,43,35,4.99,137.76875,78.0756,73,56,43,35,4.99,137.7916667,78.0756,73,26,43,35,4.99,137.8,74.2382,73,26,43,35,4.99,137.7107143,63.4908,73,26,43,35,4.99,137.724,34.7034,73,26,43,35,4.99,137.745
41,2011,7,11,15,1809.484069,1862.088182,1918.54507,1975.454936,2029.997494,2081.670504,78.0756,67,56,43,35,4.94,137.775,74.2382,67,43,43,35,4.94,137.8,74.2382,67,26,43,35,4.94,137.8,70.6412,67,26,43,35,4.94,137.7178571,58.5145,67,26,43,35,4.94,137.732,34.7034,67,26,43,35,4.94,137.755
41,2011,7,11,16,1763.494592,1809.484069,1862.088182,1918.54507,1975.454936,2029.997494,74.2382,52,43,43,35,4.89,137.78125,70.6412,52,36,43,35,4.89,137.8,70.6412,52,26,43,35,4.89,137.8,63.5325,52,26,43,35,4.89,137.725,48.0328,52,26,43,35,4.89,137.74,34.7451,52,26,43,35,4.89,137.765
41,2011,7,11,17,1724.329869,1763.494592,1809.484069,1862.088182,1918.54507,1975.454936,70.6412,49,36,43,35,4.84,137.7875,63.5325,49,28,43,35,4.84,137.8,63.5325,49,26,43,35,4.84,137.8,58.5562,49,26,43,35,4.84,137.7321429,39.4967,49,26,43,35,4.84,137.748,34.7274,49,26,38,35,4.84,137.77
41,2011,7,11,18,1691.56208,1724.329869,1763.494592,1809.484069,1862.088182,1918.54507,63.5325,44,28,43,35,4.79,137.79375,58.5562,44,26,43,35,4.79,137.8,58.5562,44,26,43,35,4.79,137.8,48.682,44,26,43,35,4.79,137.7392857,36.2617,44,26,43,35,4.79,137.756,35.3766,44,26,38,35,4.79,137.775
41,2011,7,11,19,1664.626081,1691.56208,1724.329869,1763.494592,1809.484069,1862.088182,58.5562,40,31,43,35,4.75,137.8,48.682,40,31,43,35,4.75,137.8,48.682,40,31,43,35,4.75,137.7916667,44.0016,52,31,51,36,4.75,137.7428571,39.3537,52,31,51,36,4.75,137.76,39.2323,52,31,46,36,4.75,137.78
41,2011,7,11,20,1642.407419,1664.626081,1691.56208,1724.329869,1763.494592,1809.484069,48.682,31,32,43,35,4.71,137.79375,44.0016,43,32,43,35,4.71,137.7916667,44.0016,43,32,38,35,4.71,137.7833333,42.7722,44,32,55,46,4.71,137.7464286,41.9048,44,32,55,46,4.71,137.764,41.8871,44,32,50,46,4.71,137.78
41,2011,7,11,21,1623.654318,1642.407419,1664.626081,1691.56208,1724.329869,1763.494592,44.0016,21,32,43,35,4.69,137.7875,42.7722,34,32,38,35,4.69,137.7833333,42.7722,34,32,46,36,4.69,137.775,44.4098,36,32,60,47,4.69,137.75,44.3061,36,32,60,47,4.69,137.764,44.2884,36,32,55,47,4.69,137.78
41,2011,7,11,22,1607.570553,1623.654318,1642.407419,1664.626081,1691.56208,1724.329869,42.7722,33,32,43,36,4.68,137.78125,44.4098,36,32,46,36,4.68,137.775,44.4098,36,32,50,46,4.68,137.7666667,46.5429,38,32,63,49,4.68,137.7535714,46.5429,38,32,63,49,4.68,137.764,46.5252,38,32,58,42,4.68,137.78
41,2011,7,11,23,1595.182124,1607.570553,1623.654318,1642.407419,1664.626081,1691.56208,44.4098,34,36,46,46,4.67,137.775,46.5429,38,36,50,46,4.67,137.7666667,46.5429,38,36,55,47,4.67,137.7583333,47.7383,38,36,63,49,4.67,137.7571429,47.7206,38,36,63,49,4.67,137.764,47.6697,38,36,58,42,4.67,137.78
41,2011,7,11,24,1587.970583,1595.182124,1607.570553,1623.654318,1642.407419,1664.626081,46.5429,36,37,50,47,4.7,137.76875,47.7383,38,37,55,47,4.7,137.7583333,47.7383,38,37,58,49,4.7,137.75,47.7996,38,37,63,42,4.7,137.7571429,47.7819,38,37,63,42,4.7,137.764,47.7092,38,37,57,42,4.7,137.775
41,2011,7,12,1,1587.02359,1587.970583,1595.182124,1607.570553,1623.654318,1642.407419,47.7383,38,37,55,49,4.73,137.7625,47.7996,38,37,58,49,4.73,137.75,47.7996,38,37,58,42,4.73,137.7333333,47.9164,38,37,63,45,4.73,137.7535714,47.9164,38,37,63,45,4.73,137.76,47.8437,38,37,55,45,4.73,137.77
41,2011,7,12,2,1591.853236,1587.02359,1587.970583,1595.182124,1607.570553,1623.654318,47.7996,38,37,58,42,4.72,137.75,47.9164,38,37,58,42,4.72,137.7333333,47.9164,38,37,58,42,4.72,137.7166667,48.4927,38,37,63,45,4.72,137.75,48.4927,38,37,63,45,4.72,137.756,48.42,38,37,55,45,4.72,137.76
41,2011,7,12,3,1601.577718,1591.853236,1587.02359,1587.970583,1595.182124,1607.570553,47.9164,38,37,58,42,4.7,137.7375,48.4927,38,37,58,42,4.7,137.7166667,48.4927,38,37,57,45,4.7,137.7,48.883,38,37,63,45,4.7,137.7464286,48.883,38,37,63,45,4.7,137.752,48.8103,38,37,55,45,4.7,137.75
41,2011,7,12,4,1615.211679,1601.577718,1591.853236,1587.02359,1587.970583,1595.182124,48.4927,38,37,58,45,4.69,137.725,48.883,38,37,57,45,4.69,137.7,48.883,38,37,55,45,4.69,137.6833333,50.8374,40,37,64,45,4.69,137.7428571,50.8374,40,37,64,45,4.69,137.744,50.7647,40,37,54,45,4.69,137.74
41,2011,7,12,5,1631.355547,1615.211679,1601.577718,1591.853236,1587.02359,1587.970583,48.883,38,37,58,45,4.67,137.7125,50.8374,40,37,55,45,4.67,137.6833333,50.8374,40,36,55,45,4.67,137.6666667,54.1286,46,36,74,49,4.67,137.7392857,54.0777,46,36,74,49,4.67,137.736,53.9899,46,37,60,48,4.67,137.73
41,2011,7,12,6,1648.506197,1631.355547,1615.211679,1601.577718,1591.853236,1587.02359,50.8374,38,37,57,45,4.66,137.7,54.1286,46,37,55,45,4.66,137.6666667,54.1286,46,33,56,45,4.66,137.65,57.7201,48,33,79,53,4.66,137.7357143,57.6474,48,33,79,53,4.66,137.728,56.3438,48,36,59,52,4.66,137.72
41,2011,7,12,7,1665.160503,1648.506197,1631.355547,1615.211679,1601.577718,1591.853236,54.1286,40,40,55,45,4.68,137.6875,57.7201,48,40,56,45,4.68,137.65,57.7201,48,34,64,49,4.68,137.6416667,60.6605,48,34,83,61,4.68,137.7285714,60.6387,48,34,83,61,4.68,137.72,57.335,48,36,57,61,4.68,137.71
41,2011,7,12,8,1680.35442,1665.160503,1648.506197,1631.355547,1615.211679,1601.577718,57.7201,46,43,56,49,4.72,137.675,60.6605,48,43,64,49,4.72,137.6416667,60.6605,48,36,65,52,4.72,137.625,62.4837,49,36,80,68,4.72,137.7178571,62.4837,49,36,80,68,4.72,137.708,57.3463,49,37,54,68,4.72,137.7
41,2011,7,12,9,1695.280224,1680.35442,1665.160503,1648.506197,1631.355547,1615.211679,60.6605,48,47,66,52,4.82,137.65625,62.4837,49,47,65,52,4.82,137.625,62.4837,49,40,63,61,4.82,137.6083333,63.5935,49,40,81,68,4.82,137.7071429,63.5935,49,40,81,68,4.82,137.696,57.3443,49,40,48,66,4.82,137.685
41,2011,7,12,10,1711.669269,1695.280224,1680.35442,1665.160503,1648.506197,1631.355547,62.4837,48,47,69,61,4.87,137.6375,63.5935,49,47,63,61,4.87,137.6083333,63.5935,49,40,59,68,4.87,137.5916667,63.6818,49,40,81,68,4.87,137.6964286,63.6818,49,40,81,68,4.87,137.684,57.2408,49,40,45,61,4.87,137.67
41,2011,7,12,11,1730.812393,1711.669269,1695.280224,1680.35442,1665.160503,1648.506197,63.5935,49,47,69,68,4.98,137.61875,63.6818,49,47,59,68,4.98,137.5916667,63.6818,49,40,55,68,4.98,137.575,63.7231,49,40,81,66,4.98,137.6857143,63.6571,49,40,81,66,4.98,137.672,56.9496,49,40,45,57,4.98,137.655
41,2011,7,12,12,1752.238347,1730.812393,1711.669269,1695.280224,1680.35442,1665.160503,63.6818,49,47,65,68,5.05,137.60625,63.7231,49,46,55,68,5.05,137.575,63.7231,49,40,48,66,5.05,137.5583333,63.7942,49,40,81,61,5.05,137.675,62.4906,49,40,81,61,5.05,137.66,56.6791,49,40,45,51,5.05,137.64
41,2011,7,12,13,1775.035365,1752.238347,1730.812393,1711.669269,1695.280224,1680.35442,63.7231,49,46,60,66,5.09,137.59375,63.7942,49,43,48,66,5.09,137.5583333,63.7942,49,39,45,61,5.09,137.55,63.9901,49,39,82,57,5.09,137.6642857,60.7524,49,39,82,57,5.09,137.648,56.4239,49,40,46,45,5.09,137.625
41,2011,7,12,14,1798.288857,1775.035365,1752.238347,1730.812393,1711.669269,1695.280224,63.7942,49,43,55,61,5.12,137.58125,63.9901,49,41,45,61,5.12,137.55,63.9901,49,39,45,57,5.12,137.5416667,63.0079,49,39,82,51,5.12,137.6535714,59.1741,49,39,82,51,5.12,137.636,56.2051,49,39,46,43,5.12,137.61
41,2011,7,12,15,1821.072948,1798.288857,1775.035365,1752.238347,1730.812393,1711.669269,63.9901,49,41,48,57,5.13,137.56875,63.0079,49,40,45,57,5.13,137.5416667,63.0079,49,39,46,51,5.13,137.5333333,61.2104,49,39,81,45,5.13,137.6428571,58.2649,49,39,81,45,5.13,137.624,56.1114,49,39,46,43,5.13,137.595
41,2011,7,12,16,1842.458941,1821.072948,1798.288857,1775.035365,1752.238347,1730.812393,63.0079,49,40,45,51,5.14,137.55625,61.2104,49,40,46,51,5.14,137.5333333,61.2104,49,39,46,45,5.14,137.525,59.5864,49,39,79,43,5.14,137.6321429,58.2828,49,39,79,43,5.14,137.612,55.9018,49,39,46,43,5.14,137.585
41,2011,7,12,17,1861.590286,1842.458941,1821.072948,1798.288857,1775.035365,1752.238347,61.2104,49,40,46,45,5.16,137.54375,59.5864,49,40,46,45,5.16,137.525,59.5864,49,39,46,43,5.16,137.5083333,59.6779,50,39,79,43,5.16,137.6178571,59.1536,50,39,79,43,5.16,137.596,56.5896,50,39,45,43,5.16,137.575
41,2011,7,12,18,1877.89901,1861.590286,1842.458941,1821.072948,1798.288857,1775.035365,59.5864,49,42,46,43,5.18,137.53125,59.6779,50,42,46,43,5.18,137.5083333,59.6779,50,36,46,43,5.18,137.4916667,64.7337,57,36,82,45,5.18,137.6035714,64.0596,57,36,82,45,5.18,137.58,59.9963,57,41,48,45,5.18,137.56
41,2011,7,12,19,1890.889287,1877.89901,1861.590286,1842.458941,1821.072948,1798.288857,59.6779,47,42,46,43,5.2,137.51875,64.7337,55,42,46,43,5.2,137.4916667,64.7337,55,33,46,43,5.2,137.475,68.986,68,33,80,46,5.2,137.5892857,68.1273,68,33,80,46,5.2,137.564,61.0342,68,36,48,46,5.2,137.545
41,2011,7,12,20,1900.265288,1890.889287,1877.89901,1861.590286,1842.458941,1821.072948,64.7337,46,42,46,43,5.22,137.50625,68.986,66,41,46,43,5.22,137.475,68.986,66,28,48,45,5.22,137.4666667,69.6107,67,28,76,46,5.22,137.575,68.6194,67,28,76,46,5.22,137.552,58.0924,67,33,48,46,5.22,137.53
41,2011,7,12,21,1906.531184,1900.265288,1890.889287,1877.89901,1861.590286,1842.458941,68.986,53,41,46,45,5.2,137.49375,69.6107,67,41,48,45,5.2,137.4666667,69.6107,67,26,48,46,5.2,137.4583333,69.1229,67,26,70,46,5.2,137.5607143,68.3524,67,26,70,46,5.2,137.54,54.0387,67,28,47,46,5.2,137.515
41,2011,7,12,22,1910.391143,1906.531184,1900.265288,1890.889287,1877.89901,1861.590286,69.6107,66,41,49,46,5.22,137.48125,69.1229,67,41,48,46,5.22,137.4583333,69.1229,67,25,48,46,5.22,137.45,68.6487,68,25,64,46,5.22,137.5464286,67.9331,68,25,64,46,5.22,137.528,48.5355,68,26,47,45,5.22,137.505
41,2011,7,12,23,1912.371089,1910.391143,1906.531184,1900.265288,1890.889287,1877.89901,69.1229,67,41,48,46,5.31,137.46875,68.6487,68,41,48,46,5.31,137.45,68.6487,68,25,48,46,5.31,137.4416667,68.3524,68,25,59,46,5.31,137.5357143,67.4176,68,25,59,46,5.31,137.516,46.2894,68,25,47,45,5.31,137.495
41,2011,7,12,24,1912.283965,1912.371089,1910.391143,1906.531184,1900.265288,1890.889287,68.6487,67,41,48,46,5.35,137.45625,68.3524,68,41,48,46,5.35,137.4416667,68.3524,68,25,47,46,5.35,137.4333333,67.9773,68,25,53,45,5.35,137.525,65.6209,68,25,53,45,5.35,137.504,46.1412,68,25,48,45,5.35,137.485
41,2011,7,13,1,1909.764468,1912.283965,1912.371089,1910.391143,1906.531184,1900.265288,68.3524,68,41,48,46,5.37,137.45,67.9773,68,36,47,46,5.37,137.4333333,67.9773,68,25,47,45,5.37,137.425,67.5069,68,25,50,45,5.37,137.5142857,62.1191,68,25,50,45,5.37,137.492,46.1446,68,25,48,44,5.37,137.475
41,2011,7,13,2,1904.447296,1909.764468,1912.283965,1912.371089,1910.391143,1906.531184,67.9773,68,36,48,45,5.4,137.44375,67.5069,68,33,47,45,5.4,137.425,67.5069,68,25,48,45,5.4,137.4166667,65.7461,68,25,50,45,5.4,137.5035714,58.2911,68,25,50,45,5.4,137.484,46.2247,68,25,48,44,5.4,137.465
41,2011,7,13,3,1896.381803,1904.447296,1909.764468,1912.283965,1912.371089,1910.391143,67.5069,68,33,47,45,5.4,137.4375,65.7461,68,28,48,45,5.4,137.4166667,65.7461,68,24,48,45,5.4,137.4083333,62.2586,68,24,50,44,5.4,137.4928571,54.2675,68,24,50,44,5.4,137.476,46.1597,68,25,48,44,5.4,137.455
41,2011,7,13,4,1887.27598,1896.381803,1904.447296,1909.764468,1912.283965,1912.371089,65.7461,67,28,48,45,5.41,137.43125,62.2586,67,26,48,45,5.41,137.4083333,62.2586,67,24,48,44,5.41,137.4,58.3505,67,24,50,44,5.41,137.4821429,48.7643,67,24,50,44,5.41,137.468,46.1256,67,24,48,44,5.41,137.445
41,2011,7,13,5,1879.252473,1887.27598,1896.381803,1904.447296,1909.764468,1912.283965,62.2586,63,26,48,44,5.43,137.425,58.3505,63,25,48,44,5.43,137.4,58.3505,63,24,48,44,5.43,137.4,54.2675,63,24,50,44,5.43,137.475,46.5182,63,24,50,44,5.43,137.46,45.839,63,24,48,44,5.43,137.44
41,2011,7,13,6,1873.747196,1879.252473,1887.27598,1896.381803,1904.447296,1909.764468,58.3505,62,25,48,44,5.45,137.41875,54.2675,62,25,48,44,5.45,137.4,54.2675,62,24,48,44,5.45,137.4,48.7643,62,24,50,44,5.45,137.4678571,46.3258,62,24,50,44,5.45,137.452,45.4509,62,24,48,44,5.45,137.435
41,2011,7,13,7,1869.44912,1873.747196,1879.252473,1887.27598,1896.381803,1904.447296,54.2675,61,25,48,44,5.47,137.4125,48.7643,61,25,48,44,5.47,137.4,48.7643,61,23,48,44,5.47,137.4,46.5182,61,23,50,44,5.47,137.4607143,46.2841,61,23,50,44,5.47,137.444,45.0018,61,24,48,44,5.47,137.43
41,2011,7,13,8,1864.360483,1869.44912,1873.747196,1879.252473,1887.27598,1896.381803,48.7643,59,25,48,44,5.48,137.40625,46.5182,59,25,48,44,5.48,137.4,46.5182,59,23,48,44,5.48,137.4,46.3258,59,23,49,44,5.48,137.4535714,46.2841,59,23,49,44,5.48,137.436,44.7048,59,23,40,44,5.48,137.425
41,2011,7,13,9,1856.581435,1864.360483,1869.44912,1873.747196,1879.252473,1887.27598,46.5182,58,25,48,44,5.45,137.4,46.3258,58,25,48,44,5.45,137.4,46.3258,58,23,48,44,5.45,137.4,46.2841,58,23,49,44,5.45,137.4464286,46.1597,58,23,49,44,5.45,137.432,44.265,58,23,36,44,5.45,137.42
41,2011,7,13,10,1844.603783,1856.581435,1864.360483,1869.44912,1873.747196,1879.252473,46.3258,58,25,48,44,5.38,137.4,46.2841,58,24,48,44,5.38,137.4,46.2841,58,23,48,44,5.38,137.4,46.2841,58,23,49,44,5.38,137.4392857,46.1256,58,23,49,44,5.38,137.428,43.5597,58,23,31,44,5.38,137.415
41,2011,7,13,11,1827.017248,1844.603783,1856.581435,1864.360483,1869.44912,1873.747196,46.2841,58,24,48,44,5.31,137.4,46.2841,58,24,48,44,5.31,137.4,46.2841,58,23,40,44,5.31,137.4,46.1597,58,23,49,44,5.31,137.4321429,45.839,58,23,49,44,5.31,137.424,43.0218,58,23,28,44,5.31,137.41
41,2011,7,13,12,1802.714573,1827.017248,1844.603783,1856.581435,1864.360483,1869.44912,46.2841,58,24,48,44,5.24,137.4,46.1597,58,24,40,44,5.24,137.4,46.1597,58,23,36,44,5.24,137.4,46.1853,58,23,48,44,5.24,137.4285714,45.5106,58,23,48,44,5.24,137.42,42.6278,58,23,28,43,5.24,137.405
41,2011,7,13,13,1771.800586,1802.714573,1827.017248,1844.603783,1856.581435,1864.360483,46.1597,58,25,48,44,5.17,137.4,46.1853,58,25,36,44,5.17,137.4,46.1853,58,24,31,44,5.17,137.4083333,45.9532,58,24,48,44,5.17,137.4285714,45.116,58,24,48,44,5.17,137.42,42.5639,58,24,28,33,5.17,137.4
41,2011,7,13,14,1734.68314,1771.800586,1802.714573,1827.017248,1844.603783,1856.581435,46.1853,58,25,40,44,5.11,137.40625,45.9532,58,24,31,44,5.11,137.4083333,45.9532,58,24,28,44,5.11,137.4166667,45.5651,58,24,48,43,5.11,137.4285714,44.819,58,24,48,43,5.11,137.42,42.5639,58,24,28,32,5.11,137.405
41,2011,7,13,15,1691.942608,1734.68314,1771.800586,1802.714573,1827.017248,1844.603783,45.9532,57,24,36,44,5.04,137.4125,45.5651,57,24,28,44,5.04,137.4166667,45.5651,57,24,28,43,5.04,137.4166667,45.116,57,24,48,33,5.04,137.425,44.3792,57,24,48,33,5.04,137.416,42.5022,57,24,28,30,5.04,137.41
41,2011,7,13,16,1644.849453,1691.942608,1734.68314,1771.800586,1802.714573,1827.017248,45.5651,57,24,31,43,4.97,137.4125,45.116,57,24,28,43,4.97,137.4166667,45.116,57,24,28,33,4.97,137.4166667,44.9,57,24,48,32,4.97,137.4214286,43.7549,57,24,48,32,4.97,137.412,42.5661,57,24,28,30,4.97,137.41
41,2011,7,13,17,1594.846658,1644.849453,1691.942608,1734.68314,1771.800586,1802.714573,45.116,56,24,28,33,4.91,137.4125,44.9,56,24,28,33,4.91,137.4166667,44.9,56,24,28,32,4.91,137.4083333,44.9526,57,24,48,30,4.91,137.4142857,43.7094,57,24,48,30,4.91,137.404,43.0585,57,24,27,30,4.91,137.41
